api_version,kind,status,name,name_hash,signature,source_owner,compatibility
88.3,Function,+,__wrap___assert,0x8de829cc,"void __wrap___assert(const char*, int, const char*)",lib/print/wrappers.h,supported
88.3,Function,+,__wrap___assert_func,0x05373017,"void __wrap___assert_func(const char*, int, const char*, const char*)",lib/print/wrappers.h,supported
88.3,Function,+,__wrap_fflush,0xdc8e11c4,int __wrap_fflush(FILE*),lib/print/wrappers.h,supported
88.3,Function,+,__wrap_fgetc,0xd823c445,int __wrap_fgetc(FILE*),lib/print/wrappers.h,supported
88.3,Function,+,__wrap_fgets,0xd823c455,"char* __wrap_fgets(char*, size_t, FILE*)",lib/print/wrappers.h,supported
88.3,Function,+,__wrap_getc,0x7aea555f,int __wrap_getc(FILE*),lib/print/wrappers.h,supported
88.3,Function,+,__wrap_getchar,0xb97c145a,int __wrap_getchar(),lib/print/wrappers.h,supported
88.3,Function,+,__wrap_printf,0xf4b90b4f,"int __wrap_printf(const char*, ...)",lib/print/wrappers.h,supported
88.3,Function,+,__wrap_putc,0x7aef88d8,"int __wrap_putc(int, FILE*)",lib/print/wrappers.h,supported
88.3,Function,+,__wrap_putchar,0x939ac133,int __wrap_putchar(int),lib/print/wrappers.h,supported
88.3,Function,+,__wrap_puts,0x7aef88e8,int __wrap_puts(const char*),lib/print/wrappers.h,supported
88.3,Function,+,__wrap_snprintf,0xa89c4e50,"int __wrap_snprintf(char*, size_t, const char*, ...)",lib/print/wrappers.h,supported
88.3,Function,+,__wrap_strtod,0xfbe1be7c,"double __wrap_strtod(const char*, char**)",lib/ieee754_parse_wrap/wrappers.h,supported
88.3,Function,+,__wrap_strtof,0xfbe1be7e,"float __wrap_strtof(const char*, char**)",lib/ieee754_parse_wrap/wrappers.h,supported
88.3,Function,+,__wrap_ungetc,0x00193562,"int __wrap_ungetc(int, FILE*)",lib/print/wrappers.h,supported
88.3,Function,+,__wrap_vsnprintf,0x18e5d046,"int __wrap_vsnprintf(char*, size_t, const char*, va_list)",lib/print/wrappers.h,supported
88.3,Function,-,_asiprintf_r,0x440e60c5,"int _asiprintf_r(_reent*, char**, const char*, ...)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_asniprintf_r,0x7ae21bf3,"char* _asniprintf_r(_reent*, char*, size_t*, const char*, ...)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_asnprintf_r,0x8a7c95ca,"char* _asnprintf_r(_reent*, char*, size_t*, const char*, ...)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_asprintf_r,0xe5ea885c,"int _asprintf_r(_reent*, char**, const char*, ...)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_atoi_r,0x7f5251e2,"int _atoi_r(_reent*, const char*)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_atol_r,0x7f525ea5,"long _atol_r(_reent*, const char*)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_atoll_r,0x699e6891,"long long _atoll_r(_reent*, const char*)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_calloc_r,0xb85edc63,"void* _calloc_r(_reent*, size_t, size_t)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_diprintf_r,0x652dd1b5,"int _diprintf_r(_reent*, int, const char*, ...)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_dprintf_r,0xd7679b4c,"int _dprintf_r(_reent*, int, const char*, ...)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_drand48_r,0x9e1e366a,double _drand48_r(_reent*),@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_dtoa_r,0x8651a9bd,"char* _dtoa_r(_reent*, double, int, int, int*, int*, char**)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_erand48_r,0x129aa76b,"double _erand48_r(_reent*, unsigned short[3])",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_fclose_r,0x17515811,"int _fclose_r(_reent*, FILE*)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_fcloseall_r,0x521e694a,int _fcloseall_r(_reent*),@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_fdopen_r,0x6b55a031,"FILE* _fdopen_r(_reent*, int, const char*)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_fflush_r,0xfeacae1d,"int _fflush_r(_reent*, FILE*)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_fgetc_r,0xcb7dcfde,"int _fgetc_r(_reent*, FILE*)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_fgetc_unlocked_r,0x2936fe92,"int _fgetc_unlocked_r(_reent*, FILE*)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_fgetpos_r,0xa32554ed,"int _fgetpos_r(_reent*, FILE*, fpos_t*)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_fgets_r,0xcb7e13ee,"char* _fgets_r(_reent*, char*, int, FILE*)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_fgets_unlocked_r,0x386cd4a2,"char* _fgets_unlocked_r(_reent*, char*, int, FILE*)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_findenv,0xd0c2420e,"char* _findenv(const char*, int*)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_findenv_r,0x0a5b0a3f,"char* _findenv_r(_reent*, const char*, int*)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_fiprintf_r,0x6d42f3f7,"int _fiprintf_r(_reent*, FILE*, const char*, ...)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_fiscanf_r,0x88a06b4f,"int _fiscanf_r(_reent*, FILE*, const char*, ...)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_fmemopen_r,0xa5986fac,"FILE* _fmemopen_r(_reent*, void*, size_t, const char*)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_fopen_r,0xdee6178d,"FILE* _fopen_r(_reent*, const char*, const char*)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_fopencookie_r,0xa97f9467,"FILE* _fopencookie_r(_reent*, void*, const char*, cookie_io_functions_t)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_fprintf_r,0xc0607d4e,"int _fprintf_r(_reent*, FILE*, const char*, ...)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_fpurge_r,0x1534907e,"int _fpurge_r(_reent*, FILE*)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_fputc_r,0xe19dc597,"int _fputc_r(_reent*, int, FILE*)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_fputc_unlocked_r,0x9abd746b,"int _fputc_unlocked_r(_reent*, int, FILE*)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_fputs_r,0xe19e09a7,"int _fputs_r(_reent*, const char*, FILE*)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_fputs_unlocked_r,0xa9f34a7b,"int _fputs_unlocked_r(_reent*, const char*, FILE*)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_fread_r,0xe51c27d7,"size_t _fread_r(_reent*, void*, size_t, size_t, FILE*)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_fread_unlocked_r,0x7a2e5eab,"size_t _fread_unlocked_r(_reent*, void*, size_t, size_t, FILE*)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_free_r,0x8ad25f37,"void _free_r(_reent*, void*)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_freopen_r,0xbe4a1e64,"FILE* _freopen_r(_reent*, const char*, const char*, FILE*)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_fscanf_r,0xd0f6a5c6,"int _fscanf_r(_reent*, FILE*, const char*, ...)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_fseek_r,0xe7739fc3,"int _fseek_r(_reent*, FILE*, long, int)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_fseeko_r,0xd5e7da32,"int _fseeko_r(_reent*, FILE*, _off_t, int)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_fsetpos_r,0xb63b4f79,"int _fsetpos_r(_reent*, FILE*, const fpos_t*)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_ftell_r,0xe9cca34c,"long _ftell_r(_reent*, FILE*)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_ftello_r,0x23614edb,"_off_t _ftello_r(_reent*, FILE*)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_funopen_r,0x37dbbfd0,"FILE* _funopen_r(_reent*, const void*, int (*)(void*, char*, int), int (*)(void*, const char*, int), fpos_t (*)(void*, fpos_t, int), int (*)(void*))",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_fwalk_sglue,0x68458a58,"int _fwalk_sglue(_reent*, int (*)(_reent*, __FILE*), _glue*)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_fwrite_r,0x28710446,"size_t _fwrite_r(_reent*, const void*, size_t, size_t, FILE*)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_fwrite_unlocked_r,0x914fa7fa,"size_t _fwrite_unlocked_r(_reent*, const void*, size_t, size_t, FILE*)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_getc_r,0x8c447a78,"int _getc_r(_reent*, FILE*)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_getc_unlocked_r,0x9b78366c,"int _getc_unlocked_r(_reent*, FILE*)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_getchar_r,0x99878333,int _getchar_r(_reent*),@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_getchar_unlocked_r,0x8c5c4187,int _getchar_unlocked_r(_reent*),@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_getenv_r,0xaf7980de,"char* _getenv_r(_reent*, const char*)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_gets_r,0x8c44be88,"char* _gets_r(_reent*, char*)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_iprintf_r,0x1dd5d051,"int _iprintf_r(_reent*, const char*, ...)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_iscanf_r,0x95bc2469,"int _iscanf_r(_reent*, const char*, ...)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_jrand48_r,0x5908dc70,"long _jrand48_r(_reent*, unsigned short[3])",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_l64a_r,0x9478a52c,"char* _l64a_r(_reent*, long)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_lcong48_r,0xa00be154,"void _lcong48_r(_reent*, unsigned short[7])",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_lrand48_r,0x4201be72,long _lrand48_r(_reent*),@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_malloc_r,0xf2f12d2d,"void* _malloc_r(_reent*, size_t)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_mblen_r,0xdb224ea3,"int _mblen_r(_reent*, const char*, size_t, _mbstate_t*)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_mbstowcs_r,0xc7788227,"size_t _mbstowcs_r(_reent*, wchar_t*, const char*, size_t, _mbstate_t*)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_mbtowc_r,0x52cf5b81,"int _mbtowc_r(_reent*, wchar_t*, const char*, size_t, _mbstate_t*)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_mkdtemp_r,0x35d14fa7,"char* _mkdtemp_r(_reent*, char*)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_mkostemp_r,0xec406c05,"int _mkostemp_r(_reent*, char*, int)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_mkostemps_r,0x744e3fb8,"int _mkostemps_r(_reent*, char*, int, int)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_mkstemp_r,0xb87adef6,"int _mkstemp_r(_reent*, char*)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_mkstemps_r,0xc7d710c9,"int _mkstemps_r(_reent*, char*, int)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_mktemp_r,0x06e144c3,"char* _mktemp_r(_reent*, char*)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_mrand48_r,0xb67e2f73,long _mrand48_r(_reent*),@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_mstats_r,0x6e6eac31,"void _mstats_r(_reent*, char*)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_nrand48_r,0x2afaa074,"long _nrand48_r(_reent*, unsigned short[3])",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_open_memstream_r,0x63bbac51,"FILE* _open_memstream_r(_reent*, char**, size_t*)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_perror_r,0xfa0b656f,"void _perror_r(_reent*, const char*)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_printf_r,0xcd7c3668,"int _printf_r(_reent*, const char*, ...)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_putc_r,0xa2647031,"int _putc_r(_reent*, int, FILE*)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_putc_unlocked_r,0x0cfeac45,"int _putc_unlocked_r(_reent*, int, FILE*)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_putchar_r,0x7604ca4c,"int _putchar_r(_reent*, int)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_putchar_unlocked_r,0x18c194c0,"int _putchar_unlocked_r(_reent*, int)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_putenv_r,0xcd6dc8d7,"int _putenv_r(_reent*, char*)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_puts_r,0xa264b441,"int _puts_r(_reent*, const char*)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_realloc_r,0xf99c1917,"void* _realloc_r(_reent*, void*, size_t)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_reallocf_r,0x2d1f57bd,"void* _reallocf_r(_reent*, void*, size_t)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_reclaim_reent,0xaf75dcde,void _reclaim_reent(_reent*),@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_remove_r,0xc6b299e3,"int _remove_r(_reent*, const char*)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_rename_r,0xc8057c0d,"int _rename_r(_reent*, const char*, const char*)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_rewind_r,0xdd9535de,"void _rewind_r(_reent*, FILE*)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_scanf_r,0xaa92a3a0,"int _scanf_r(_reent*, const char*, ...)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_seed48_r,0x9f5f2bc2,"unsigned short* _seed48_r(_reent*, unsigned short[3])",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_setenv_r,0xc28f7b6a,"int _setenv_r(_reent*, const char*, const char*, int)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_siprintf_r,0xa1cc52a4,"int _siprintf_r(_reent*, char*, const char*, ...)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_siscanf_r,0x72f2285c,"int _siscanf_r(_reent*, const char*, const char*, ...)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_sniprintf_r,0x905e49b2,"int _sniprintf_r(_reent*, char*, size_t, const char*, ...)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_snprintf_r,0xe83a87a9,"int _snprintf_r(_reent*, char*, size_t, const char*, ...)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_sprintf_r,0xaab23a5b,"int _sprintf_r(_reent*, char*, const char*, ...)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_srand48_r,0x7168d579,"void _srand48_r(_reent*, long)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_sscanf_r,0xd04e7533,"int _sscanf_r(_reent*, const char*, const char*, ...)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_strdup_r,0x40805e17,"char* _strdup_r(_reent*, const char*)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_strerror_r,0xa8380678,"char* _strerror_r(_reent*, int, int, int*)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_strndup_r,0x66af1ae5,"char* _strndup_r(_reent*, const char*, size_t)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_strtod_r,0x419e68d5,"double _strtod_r(_reent*, const char*, char**)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_strtol_r,0x419e8add,"long _strtol_r(_reent*, const char*, char**, int)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_strtold_r,0x756ff9c1,"long double _strtold_r(_reent*, const char*, char**)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_strtoll_r,0x75701bc9,"long long _strtoll_r(_reent*, const char*, char**, int)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_strtoul_r,0x75750b32,"unsigned long _strtoul_r(_reent*, const char*, char**, int)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_strtoull_r,0x2416a6be,"unsigned long long _strtoull_r(_reent*, const char*, char**, int)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_system_r,0xc4d16bba,"int _system_r(_reent*, const char*)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_tempnam_r,0x87c124e7,"char* _tempnam_r(_reent*, const char*, const char*)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_tmpfile_r,0xb9165786,FILE* _tmpfile_r(_reent*),@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_tmpnam_r,0x0dea2922,"char* _tmpnam_r(_reent*, char*)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_ungetc_r,0x318f313b,"int _ungetc_r(_reent*, int, FILE*)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_unsetenv_r,0xe562eeed,"int _unsetenv_r(_reent*, const char*)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_vasiprintf_r,0x3288dbfb,"int _vasiprintf_r(_reent*, char**, const char*, __gnuc_va_list)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_vasniprintf_r,0x38abfde9,"char* _vasniprintf_r(_reent*, char*, size_t*, const char*, __gnuc_va_list)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_vasnprintf_r,0x78f71100,"char* _vasnprintf_r(_reent*, char*, size_t*, const char*, __gnuc_va_list)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_vasprintf_r,0x78c774d2,"int _vasprintf_r(_reent*, char**, const char*, __gnuc_va_list)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_vdiprintf_r,0xf80abe2b,"int _vdiprintf_r(_reent*, int, const char*, __gnuc_va_list)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_vdprintf_r,0x677dd102,"int _vdprintf_r(_reent*, int, const char*, __gnuc_va_list)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_vfiprintf_r,0x001fe06d,"int _vfiprintf_r(_reent*, FILE*, const char*, __gnuc_va_list)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_vfiscanf_r,0x18b6a105,"int _vfiscanf_r(_reent*, FILE*, const char*, __gnuc_va_list)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_vfprintf_r,0x5076b304,"int _vfprintf_r(_reent*, FILE*, const char*, __gnuc_va_list)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_vfscanf_r,0x0ba1fcbc,"int _vfscanf_r(_reent*, FILE*, const char*, __gnuc_va_list)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_viprintf_r,0xadec0607,"int _viprintf_r(_reent*, const char*, __gnuc_va_list)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_viscanf_r,0xd0677b5f,"int _viscanf_r(_reent*, const char*, __gnuc_va_list)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_vprintf_r,0x08278d5e,"int _vprintf_r(_reent*, const char*, __gnuc_va_list)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_vscanf_r,0x9513f3d6,"int _vscanf_r(_reent*, const char*, __gnuc_va_list)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_vsiprintf_r,0x34a93f1a,"int _vsiprintf_r(_reent*, char*, const char*, __gnuc_va_list)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_vsiscanf_r,0x03085e12,"int _vsiscanf_r(_reent*, const char*, const char*, __gnuc_va_list)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_vsniprintf_r,0x7ed8c4e8,"int _vsniprintf_r(_reent*, char*, size_t, const char*, __gnuc_va_list)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_vsnprintf_r,0x7b17741f,"int _vsnprintf_r(_reent*, char*, size_t, const char*, __gnuc_va_list)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_vsprintf_r,0x3ac87011,"int _vsprintf_r(_reent*, char*, const char*, __gnuc_va_list)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_vsscanf_r,0x0af9cc29,"int _vsscanf_r(_reent*, const char*, const char*, __gnuc_va_list)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_wcstombs_r,0x63a91d07,"size_t _wcstombs_r(_reent*, char*, const wchar_t*, size_t, _mbstate_t*)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,_wctomb_r,0xda566901,"int _wctomb_r(_reent*, char*, wchar_t, _mbstate_t*)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,a64l,0x7c932d1c,long a64l(const char*),@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,+,abort,0x0f11ed7d,void abort(),lib/mlib/m-core.h;lib/nanopb/pb_decode.h;lib/nanopb/pb_encode.h;targets/furi_hal_include/furi_hal_nfc.h,supported
88.3,Function,-,abs,0x0b885c9b,int abs(int),@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,acos,0x7c93f42b,double acos(double),@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,acosf,0x0f1279f1,float acosf(float),@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,acosh,0x0f1279f3,double acosh(double),@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,acoshf,0xf161b8b9,float acoshf(float),@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,acoshl,0xf161b8bf,long double acoshl(long double),@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,acosl,0x0f1279f7,long double acosl(long double),@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,aligned_alloc,0xb3d3c623,"void* aligned_alloc(size_t, size_t)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,+,aligned_free,0x8194e43a,void aligned_free(void*),@sdk/toolchain-or-transitive-runtime,supported
88.3,Function,+,aligned_malloc,0x498359b0,"void* aligned_malloc(size_t, size_t)",@sdk/toolchain-or-transitive-runtime,supported
88.3,Function,-,arc4random,0xae6843d0,__uint32_t arc4random(),@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,arc4random_buf,0x6dbb742c,"void arc4random_buf(void*, size_t)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,arc4random_uniform,0xb0202f8f,__uint32_t arc4random_uniform(__uint32_t),@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,+,args_char_to_hex,0xf3b3f475,"_Bool args_char_to_hex(char, char, uint8_t*)",lib/toolbox/args.h,supported
88.3,Function,+,args_get_first_word_length,0xa7aff4f4,size_t args_get_first_word_length(FuriString*),lib/toolbox/args.h,supported
88.3,Function,+,args_length,0xd40ea053,size_t args_length(FuriString*),lib/toolbox/args.h,supported
88.3,Function,+,args_read_duration,0xc141ebd2,"_Bool args_read_duration(FuriString*, uint32_t*, const char*)",lib/toolbox/args.h,supported
88.3,Function,+,args_read_float_and_trim,0x5a217e2f,"_Bool args_read_float_and_trim(FuriString*, float*)",lib/toolbox/args.h,supported
88.3,Function,+,args_read_hex_bytes,0xbf4a18d7,"_Bool args_read_hex_bytes(FuriString*, uint8_t*, size_t)",lib/toolbox/args.h,supported
88.3,Function,+,args_read_int_and_trim,0x70f566a4,"_Bool args_read_int_and_trim(FuriString*, int*)",lib/toolbox/args.h,supported
88.3,Function,+,args_read_probably_quoted_string_and_trim,0x8bfc82db,"_Bool args_read_probably_quoted_string_and_trim(FuriString*, FuriString*)",lib/toolbox/args.h,supported
88.3,Function,+,args_read_string_and_trim,0x5c78aa90,"_Bool args_read_string_and_trim(FuriString*, FuriString*)",lib/toolbox/args.h,supported
88.3,Function,-,asin,0x7c943770,double asin(double),@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,asinf,0x0f1b25d6,float asinf(float),@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,asinh,0x0f1b25d8,double asinh(double),@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,asinhf,0xf27fe13e,float asinhf(float),@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,asinhl,0xf27fe144,long double asinhl(long double),@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,asinl,0x0f1b25dc,long double asinl(long double),@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,asiprintf,0xd7050f35,"int asiprintf(char**, const char*, ...)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,asniprintf,0x360e2b03,"char* asniprintf(char*, size_t*, const char*, ...)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,asnprintf,0x57e83efa,"char* asnprintf(char*, size_t*, const char*, ...)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,asprintf,0xa29a64ec,"int asprintf(char**, const char*, ...)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,at_quick_exit,0xdd8387ef,int at_quick_exit(void (*)()),@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,atan,0x7c943aa9,double atan(double),@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,atan2,0x0f1b8ffb,"double atan2(double, double)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,atan2f,0xf28d8fc1,"float atan2f(float, float)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,atan2l,0xf28d8fc7,"long double atan2l(long double, long double)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,atanf,0x0f1b902f,float atanf(float),@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,atanh,0x0f1b9031,double atanh(double),@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,atanhf,0xf28d96b7,float atanhf(float),@sdk/toolchain-or-transitive-runtime,disabled
